ID;Geslacht;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
30263126;Mannen;91 jaar;Gehuwd;GM0392;Haarlem;2020;26
30263127;Mannen;91 jaar;Gehuwd;GM0392;Haarlem;2021;20
30263160;Mannen;91 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30263161;Mannen;91 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30263194;Mannen;91 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;28
30263195;Mannen;91 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;15
30263908;Mannen;91 jaar;Gehuwd;GM0397;Heemstede;2020;14
30263909;Mannen;91 jaar;Gehuwd;GM0397;Heemstede;2021;14
30264894;Mannen;91 jaar;Gehuwd;GM0534;Hillegom;2020;4
30264895;Mannen;91 jaar;Gehuwd;GM0534;Hillegom;2021;7
30266016;Mannen;91 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;7
30266017;Mannen;91 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;10
30266186;Mannen;91 jaar;Gehuwd;GM0537;Katwijk;2020;10
30266187;Mannen;91 jaar;Gehuwd;GM0537;Katwijk;2021;9
30267240;Mannen;91 jaar;Gehuwd;GM0546;Leiden;2020;11
30267241;Mannen;91 jaar;Gehuwd;GM0546;Leiden;2021;20
30267274;Mannen;91 jaar;Gehuwd;GM0547;Leiderdorp;2020;5
30267275;Mannen;91 jaar;Gehuwd;GM0547;Leiderdorp;2021;8
30267342;Mannen;91 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;26
30267343;Mannen;91 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;26
30267954;Mannen;91 jaar;Gehuwd;GM0553;Lisse;2020;4
30267955;Mannen;91 jaar;Gehuwd;GM0553;Lisse;2021;6
30271524;Mannen;91 jaar;Gehuwd;GM0575;Noordwijk;2020;4
30271525;Mannen;91 jaar;Gehuwd;GM0575;Noordwijk;2021;7
30271558;Mannen;91 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
30271559;Mannen;91 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
30271898;Mannen;91 jaar;Gehuwd;GM0579;Oegstgeest;2020;9
30271899;Mannen;91 jaar;Gehuwd;GM0579;Oegstgeest;2021;10
30277338;Mannen;91 jaar;Gehuwd;GM1525;Teylingen;2020;15
30277339;Mannen;91 jaar;Gehuwd;GM1525;Teylingen;2021;9
30279684;Mannen;91 jaar;Gehuwd;GM0629;Wassenaar;2020;9
30279685;Mannen;91 jaar;Gehuwd;GM0629;Wassenaar;2021;12
30281622;Mannen;91 jaar;Gehuwd;GM0473;Zandvoort;2020;2
30281623;Mannen;91 jaar;Gehuwd;GM0473;Zandvoort;2021;8
30282166;Mannen;91 jaar;Gehuwd;GM0638;Zoeterwoude;2020;1
30282167;Mannen;91 jaar;Gehuwd;GM0638;Zoeterwoude;2021;1
30285158;Mannen;91 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;26
30285159;Mannen;91 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;19
30287776;Mannen;91 jaar;Verweduwd;GM0377;Bloemendaal;2020;14
30287777;Mannen;91 jaar;Verweduwd;GM0377;Bloemendaal;2021;9
30293318;Mannen;91 jaar;Verweduwd;GM0392;Haarlem;2020;31
30293319;Mannen;91 jaar;Verweduwd;GM0392;Haarlem;2021;26
30293352;Mannen;91 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30293353;Mannen;91 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30293386;Mannen;91 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;19
30293387;Mannen;91 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;28
30294100;Mannen;91 jaar;Verweduwd;GM0397;Heemstede;2020;8
30294101;Mannen;91 jaar;Verweduwd;GM0397;Heemstede;2021;11
30295086;Mannen;91 jaar;Verweduwd;GM0534;Hillegom;2020;3
30295087;Mannen;91 jaar;Verweduwd;GM0534;Hillegom;2021;9
30296208;Mannen;91 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;6
30296209;Mannen;91 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;3
30296378;Mannen;91 jaar;Verweduwd;GM0537;Katwijk;2020;12
30296379;Mannen;91 jaar;Verweduwd;GM0537;Katwijk;2021;13
30297432;Mannen;91 jaar;Verweduwd;GM0546;Leiden;2020;28
30297433;Mannen;91 jaar;Verweduwd;GM0546;Leiden;2021;24
30297466;Mannen;91 jaar;Verweduwd;GM0547;Leiderdorp;2020;8
30297467;Mannen;91 jaar;Verweduwd;GM0547;Leiderdorp;2021;5
30297534;Mannen;91 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;20
30297535;Mannen;91 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;24
30298146;Mannen;91 jaar;Verweduwd;GM0553;Lisse;2020;6
30298147;Mannen;91 jaar;Verweduwd;GM0553;Lisse;2021;8
30301716;Mannen;91 jaar;Verweduwd;GM0575;Noordwijk;2020;10
30301717;Mannen;91 jaar;Verweduwd;GM0575;Noordwijk;2021;10
30301750;Mannen;91 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
30301751;Mannen;91 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
30302090;Mannen;91 jaar;Verweduwd;GM0579;Oegstgeest;2020;6
30302091;Mannen;91 jaar;Verweduwd;GM0579;Oegstgeest;2021;5
30307530;Mannen;91 jaar;Verweduwd;GM1525;Teylingen;2020;9
30307531;Mannen;91 jaar;Verweduwd;GM1525;Teylingen;2021;9
30309876;Mannen;91 jaar;Verweduwd;GM0629;Wassenaar;2020;7
30309877;Mannen;91 jaar;Verweduwd;GM0629;Wassenaar;2021;7
30311814;Mannen;91 jaar;Verweduwd;GM0473;Zandvoort;2020;3
30311815;Mannen;91 jaar;Verweduwd;GM0473;Zandvoort;2021;4
30312358;Mannen;91 jaar;Verweduwd;GM0638;Zoeterwoude;2020;0
30312359;Mannen;91 jaar;Verweduwd;GM0638;Zoeterwoude;2021;3
30315350;Mannen;91 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;1
30315351;Mannen;91 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;1
30317968;Mannen;91 jaar;Gescheiden;GM0377;Bloemendaal;2020;2
30317969;Mannen;91 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
30323510;Mannen;91 jaar;Gescheiden;GM0392;Haarlem;2020;1
30323511;Mannen;91 jaar;Gescheiden;GM0392;Haarlem;2021;1
30323544;Mannen;91 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30323545;Mannen;91 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30323578;Mannen;91 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;3
30323579;Mannen;91 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;2
30324292;Mannen;91 jaar;Gescheiden;GM0397;Heemstede;2020;0
30324293;Mannen;91 jaar;Gescheiden;GM0397;Heemstede;2021;1
30325278;Mannen;91 jaar;Gescheiden;GM0534;Hillegom;2020;0
30325279;Mannen;91 jaar;Gescheiden;GM0534;Hillegom;2021;2
30326400;Mannen;91 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;0
30326401;Mannen;91 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;1
30326570;Mannen;91 jaar;Gescheiden;GM0537;Katwijk;2020;1
30326571;Mannen;91 jaar;Gescheiden;GM0537;Katwijk;2021;0
30327624;Mannen;91 jaar;Gescheiden;GM0546;Leiden;2020;3
30327625;Mannen;91 jaar;Gescheiden;GM0546;Leiden;2021;3
30327658;Mannen;91 jaar;Gescheiden;GM0547;Leiderdorp;2020;1
30327659;Mannen;91 jaar;Gescheiden;GM0547;Leiderdorp;2021;1
30327726;Mannen;91 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;4
30327727;Mannen;91 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;1
30328338;Mannen;91 jaar;Gescheiden;GM0553;Lisse;2020;1
30328339;Mannen;91 jaar;Gescheiden;GM0553;Lisse;2021;0
30331908;Mannen;91 jaar;Gescheiden;GM0575;Noordwijk;2020;2
30331909;Mannen;91 jaar;Gescheiden;GM0575;Noordwijk;2021;3
30331942;Mannen;91 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
30331943;Mannen;91 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
30332282;Mannen;91 jaar;Gescheiden;GM0579;Oegstgeest;2020;0
30332283;Mannen;91 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
30337722;Mannen;91 jaar;Gescheiden;GM1525;Teylingen;2020;1
30337723;Mannen;91 jaar;Gescheiden;GM1525;Teylingen;2021;1
30340068;Mannen;91 jaar;Gescheiden;GM0629;Wassenaar;2020;0
30340069;Mannen;91 jaar;Gescheiden;GM0629;Wassenaar;2021;0
30342006;Mannen;91 jaar;Gescheiden;GM0473;Zandvoort;2020;0
30342007;Mannen;91 jaar;Gescheiden;GM0473;Zandvoort;2021;1
30342550;Mannen;91 jaar;Gescheiden;GM0638;Zoeterwoude;2020;1
30342551;Mannen;91 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
30375734;Mannen;92 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;1
30375735;Mannen;92 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;0
30378352;Mannen;92 jaar;Ongehuwd;GM0377;Bloemendaal;2020;1
30378353;Mannen;92 jaar;Ongehuwd;GM0377;Bloemendaal;2021;1
30383894;Mannen;92 jaar;Ongehuwd;GM0392;Haarlem;2020;4
30383895;Mannen;92 jaar;Ongehuwd;GM0392;Haarlem;2021;3
30383928;Mannen;92 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30383929;Mannen;92 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30383962;Mannen;92 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;0
30383963;Mannen;92 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;2
30384676;Mannen;92 jaar;Ongehuwd;GM0397;Heemstede;2020;3
30384677;Mannen;92 jaar;Ongehuwd;GM0397;Heemstede;2021;0
30385662;Mannen;92 jaar;Ongehuwd;GM0534;Hillegom;2020;0
30385663;Mannen;92 jaar;Ongehuwd;GM0534;Hillegom;2021;0
30386784;Mannen;92 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;0
30386785;Mannen;92 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;0
30386954;Mannen;92 jaar;Ongehuwd;GM0537;Katwijk;2020;1
30386955;Mannen;92 jaar;Ongehuwd;GM0537;Katwijk;2021;0
30388008;Mannen;92 jaar;Ongehuwd;GM0546;Leiden;2020;0
30388009;Mannen;92 jaar;Ongehuwd;GM0546;Leiden;2021;2
30388042;Mannen;92 jaar;Ongehuwd;GM0547;Leiderdorp;2020;0
30388043;Mannen;92 jaar;Ongehuwd;GM0547;Leiderdorp;2021;0
30388110;Mannen;92 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;4
30388111;Mannen;92 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;2
30388722;Mannen;92 jaar;Ongehuwd;GM0553;Lisse;2020;0
30388723;Mannen;92 jaar;Ongehuwd;GM0553;Lisse;2021;0
30392292;Mannen;92 jaar;Ongehuwd;GM0575;Noordwijk;2020;1
30392293;Mannen;92 jaar;Ongehuwd;GM0575;Noordwijk;2021;1
30392326;Mannen;92 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
30392327;Mannen;92 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
30392666;Mannen;92 jaar;Ongehuwd;GM0579;Oegstgeest;2020;0
30392667;Mannen;92 jaar;Ongehuwd;GM0579;Oegstgeest;2021;0
30398106;Mannen;92 jaar;Ongehuwd;GM1525;Teylingen;2020;0
30398107;Mannen;92 jaar;Ongehuwd;GM1525;Teylingen;2021;2
30400452;Mannen;92 jaar;Ongehuwd;GM0629;Wassenaar;2020;1
30400453;Mannen;92 jaar;Ongehuwd;GM0629;Wassenaar;2021;0
30402390;Mannen;92 jaar;Ongehuwd;GM0473;Zandvoort;2020;1
30402391;Mannen;92 jaar;Ongehuwd;GM0473;Zandvoort;2021;0
30402934;Mannen;92 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;0
30402935;Mannen;92 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;0
30405926;Mannen;92 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;11
30405927;Mannen;92 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;18
30408544;Mannen;92 jaar;Gehuwd;GM0377;Bloemendaal;2020;6
30408545;Mannen;92 jaar;Gehuwd;GM0377;Bloemendaal;2021;9
30414086;Mannen;92 jaar;Gehuwd;GM0392;Haarlem;2020;27
30414087;Mannen;92 jaar;Gehuwd;GM0392;Haarlem;2021;19
30414120;Mannen;92 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30414121;Mannen;92 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30414154;Mannen;92 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;11
30414155;Mannen;92 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;19
30414868;Mannen;92 jaar;Gehuwd;GM0397;Heemstede;2020;8
30414869;Mannen;92 jaar;Gehuwd;GM0397;Heemstede;2021;10
30415854;Mannen;92 jaar;Gehuwd;GM0534;Hillegom;2020;3
30415855;Mannen;92 jaar;Gehuwd;GM0534;Hillegom;2021;3
30416976;Mannen;92 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;6
30416977;Mannen;92 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;6
30417146;Mannen;92 jaar;Gehuwd;GM0537;Katwijk;2020;3
30417147;Mannen;92 jaar;Gehuwd;GM0537;Katwijk;2021;6
30418200;Mannen;92 jaar;Gehuwd;GM0546;Leiden;2020;9
30418201;Mannen;92 jaar;Gehuwd;GM0546;Leiden;2021;10
30418234;Mannen;92 jaar;Gehuwd;GM0547;Leiderdorp;2020;6
30418235;Mannen;92 jaar;Gehuwd;GM0547;Leiderdorp;2021;5
30418302;Mannen;92 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;16
30418303;Mannen;92 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;13
30418914;Mannen;92 jaar;Gehuwd;GM0553;Lisse;2020;3
30418915;Mannen;92 jaar;Gehuwd;GM0553;Lisse;2021;3
30422484;Mannen;92 jaar;Gehuwd;GM0575;Noordwijk;2020;3
30422485;Mannen;92 jaar;Gehuwd;GM0575;Noordwijk;2021;3
30422518;Mannen;92 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
30422519;Mannen;92 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
30422858;Mannen;92 jaar;Gehuwd;GM0579;Oegstgeest;2020;8
30422859;Mannen;92 jaar;Gehuwd;GM0579;Oegstgeest;2021;5
30428298;Mannen;92 jaar;Gehuwd;GM1525;Teylingen;2020;8
30428299;Mannen;92 jaar;Gehuwd;GM1525;Teylingen;2021;8
30430644;Mannen;92 jaar;Gehuwd;GM0629;Wassenaar;2020;8
30430645;Mannen;92 jaar;Gehuwd;GM0629;Wassenaar;2021;7
30432582;Mannen;92 jaar;Gehuwd;GM0473;Zandvoort;2020;4
30432583;Mannen;92 jaar;Gehuwd;GM0473;Zandvoort;2021;2
30433126;Mannen;92 jaar;Gehuwd;GM0638;Zoeterwoude;2020;1
30433127;Mannen;92 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
30436118;Mannen;92 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;17
30436119;Mannen;92 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;18
30438736;Mannen;92 jaar;Verweduwd;GM0377;Bloemendaal;2020;11
30438737;Mannen;92 jaar;Verweduwd;GM0377;Bloemendaal;2021;11
30444278;Mannen;92 jaar;Verweduwd;GM0392;Haarlem;2020;28
30444279;Mannen;92 jaar;Verweduwd;GM0392;Haarlem;2021;28
30444312;Mannen;92 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30444313;Mannen;92 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30444346;Mannen;92 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;14
30444347;Mannen;92 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;14
30445060;Mannen;92 jaar;Verweduwd;GM0397;Heemstede;2020;10
30445061;Mannen;92 jaar;Verweduwd;GM0397;Heemstede;2021;6
30446046;Mannen;92 jaar;Verweduwd;GM0534;Hillegom;2020;2
30446047;Mannen;92 jaar;Verweduwd;GM0534;Hillegom;2021;3
30447168;Mannen;92 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;5
30447169;Mannen;92 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;4
30447338;Mannen;92 jaar;Verweduwd;GM0537;Katwijk;2020;11
30447339;Mannen;92 jaar;Verweduwd;GM0537;Katwijk;2021;12
30448392;Mannen;92 jaar;Verweduwd;GM0546;Leiden;2020;14
30448393;Mannen;92 jaar;Verweduwd;GM0546;Leiden;2021;22
30448426;Mannen;92 jaar;Verweduwd;GM0547;Leiderdorp;2020;4
30448427;Mannen;92 jaar;Verweduwd;GM0547;Leiderdorp;2021;7
30448494;Mannen;92 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;16
30448495;Mannen;92 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;20
30449106;Mannen;92 jaar;Verweduwd;GM0553;Lisse;2020;3
30449107;Mannen;92 jaar;Verweduwd;GM0553;Lisse;2021;4
30452676;Mannen;92 jaar;Verweduwd;GM0575;Noordwijk;2020;4
30452677;Mannen;92 jaar;Verweduwd;GM0575;Noordwijk;2021;6
30452710;Mannen;92 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
30452711;Mannen;92 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
30453050;Mannen;92 jaar;Verweduwd;GM0579;Oegstgeest;2020;6
30453051;Mannen;92 jaar;Verweduwd;GM0579;Oegstgeest;2021;7
30458490;Mannen;92 jaar;Verweduwd;GM1525;Teylingen;2020;4
30458491;Mannen;92 jaar;Verweduwd;GM1525;Teylingen;2021;6
30460836;Mannen;92 jaar;Verweduwd;GM0629;Wassenaar;2020;7
30460837;Mannen;92 jaar;Verweduwd;GM0629;Wassenaar;2021;4
30462774;Mannen;92 jaar;Verweduwd;GM0473;Zandvoort;2020;11
30462775;Mannen;92 jaar;Verweduwd;GM0473;Zandvoort;2021;2
30463318;Mannen;92 jaar;Verweduwd;GM0638;Zoeterwoude;2020;3
30463319;Mannen;92 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
30466310;Mannen;92 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;0
30466311;Mannen;92 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;1
30468928;Mannen;92 jaar;Gescheiden;GM0377;Bloemendaal;2020;1
30468929;Mannen;92 jaar;Gescheiden;GM0377;Bloemendaal;2021;2
30474470;Mannen;92 jaar;Gescheiden;GM0392;Haarlem;2020;2
30474471;Mannen;92 jaar;Gescheiden;GM0392;Haarlem;2021;1
30474504;Mannen;92 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30474505;Mannen;92 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30474538;Mannen;92 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;3
30474539;Mannen;92 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;3
30475252;Mannen;92 jaar;Gescheiden;GM0397;Heemstede;2020;0
30475253;Mannen;92 jaar;Gescheiden;GM0397;Heemstede;2021;0
30476238;Mannen;92 jaar;Gescheiden;GM0534;Hillegom;2020;0
30476239;Mannen;92 jaar;Gescheiden;GM0534;Hillegom;2021;0
30477360;Mannen;92 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;0
30477361;Mannen;92 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
30477530;Mannen;92 jaar;Gescheiden;GM0537;Katwijk;2020;0
30477531;Mannen;92 jaar;Gescheiden;GM0537;Katwijk;2021;0
30478584;Mannen;92 jaar;Gescheiden;GM0546;Leiden;2020;1
30478585;Mannen;92 jaar;Gescheiden;GM0546;Leiden;2021;2
30478618;Mannen;92 jaar;Gescheiden;GM0547;Leiderdorp;2020;0
30478619;Mannen;92 jaar;Gescheiden;GM0547;Leiderdorp;2021;1
30478686;Mannen;92 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;4
30478687;Mannen;92 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;4
30479298;Mannen;92 jaar;Gescheiden;GM0553;Lisse;2020;0
30479299;Mannen;92 jaar;Gescheiden;GM0553;Lisse;2021;0
30482868;Mannen;92 jaar;Gescheiden;GM0575;Noordwijk;2020;0
30482869;Mannen;92 jaar;Gescheiden;GM0575;Noordwijk;2021;2
30482902;Mannen;92 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
30482903;Mannen;92 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
30483242;Mannen;92 jaar;Gescheiden;GM0579;Oegstgeest;2020;0
30483243;Mannen;92 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
30488682;Mannen;92 jaar;Gescheiden;GM1525;Teylingen;2020;1
30488683;Mannen;92 jaar;Gescheiden;GM1525;Teylingen;2021;1
30491028;Mannen;92 jaar;Gescheiden;GM0629;Wassenaar;2020;2
30491029;Mannen;92 jaar;Gescheiden;GM0629;Wassenaar;2021;0
30492966;Mannen;92 jaar;Gescheiden;GM0473;Zandvoort;2020;0
30492967;Mannen;92 jaar;Gescheiden;GM0473;Zandvoort;2021;0
30493510;Mannen;92 jaar;Gescheiden;GM0638;Zoeterwoude;2020;1
30493511;Mannen;92 jaar;Gescheiden;GM0638;Zoeterwoude;2021;1
30526694;Mannen;93 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;1
30526695;Mannen;93 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;1
30529312;Mannen;93 jaar;Ongehuwd;GM0377;Bloemendaal;2020;0
30529313;Mannen;93 jaar;Ongehuwd;GM0377;Bloemendaal;2021;1
30534854;Mannen;93 jaar;Ongehuwd;GM0392;Haarlem;2020;2
30534855;Mannen;93 jaar;Ongehuwd;GM0392;Haarlem;2021;1
30534888;Mannen;93 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30534889;Mannen;93 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30534922;Mannen;93 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;1
30534923;Mannen;93 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;0
30535636;Mannen;93 jaar;Ongehuwd;GM0397;Heemstede;2020;0
30535637;Mannen;93 jaar;Ongehuwd;GM0397;Heemstede;2021;4
30536622;Mannen;93 jaar;Ongehuwd;GM0534;Hillegom;2020;0
30536623;Mannen;93 jaar;Ongehuwd;GM0534;Hillegom;2021;0
30537744;Mannen;93 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;1
30537745;Mannen;93 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;0
30537914;Mannen;93 jaar;Ongehuwd;GM0537;Katwijk;2020;1
30537915;Mannen;93 jaar;Ongehuwd;GM0537;Katwijk;2021;1
30538968;Mannen;93 jaar;Ongehuwd;GM0546;Leiden;2020;0
30538969;Mannen;93 jaar;Ongehuwd;GM0546;Leiden;2021;0
30539002;Mannen;93 jaar;Ongehuwd;GM0547;Leiderdorp;2020;0
30539003;Mannen;93 jaar;Ongehuwd;GM0547;Leiderdorp;2021;0
30539070;Mannen;93 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;0
30539071;Mannen;93 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;3
30539682;Mannen;93 jaar;Ongehuwd;GM0553;Lisse;2020;0
30539683;Mannen;93 jaar;Ongehuwd;GM0553;Lisse;2021;0
30543252;Mannen;93 jaar;Ongehuwd;GM0575;Noordwijk;2020;0
30543253;Mannen;93 jaar;Ongehuwd;GM0575;Noordwijk;2021;0
30543286;Mannen;93 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
30543287;Mannen;93 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
30543626;Mannen;93 jaar;Ongehuwd;GM0579;Oegstgeest;2020;2
30543627;Mannen;93 jaar;Ongehuwd;GM0579;Oegstgeest;2021;0
30549066;Mannen;93 jaar;Ongehuwd;GM1525;Teylingen;2020;0
30549067;Mannen;93 jaar;Ongehuwd;GM1525;Teylingen;2021;0
30551412;Mannen;93 jaar;Ongehuwd;GM0629;Wassenaar;2020;0
30551413;Mannen;93 jaar;Ongehuwd;GM0629;Wassenaar;2021;1
30553350;Mannen;93 jaar;Ongehuwd;GM0473;Zandvoort;2020;0
30553351;Mannen;93 jaar;Ongehuwd;GM0473;Zandvoort;2021;0
30553894;Mannen;93 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;1
30553895;Mannen;93 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;0
30556886;Mannen;93 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;10
30556887;Mannen;93 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;9
30559504;Mannen;93 jaar;Gehuwd;GM0377;Bloemendaal;2020;4
30559505;Mannen;93 jaar;Gehuwd;GM0377;Bloemendaal;2021;5
30565046;Mannen;93 jaar;Gehuwd;GM0392;Haarlem;2020;13
30565047;Mannen;93 jaar;Gehuwd;GM0392;Haarlem;2021;21
30565080;Mannen;93 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
30565081;Mannen;93 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
30565114;Mannen;93 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;14
30565115;Mannen;93 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;8
30565828;Mannen;93 jaar;Gehuwd;GM0397;Heemstede;2020;8
30565829;Mannen;93 jaar;Gehuwd;GM0397;Heemstede;2021;8
30566814;Mannen;93 jaar;Gehuwd;GM0534;Hillegom;2020;3
30566815;Mannen;93 jaar;Gehuwd;GM0534;Hillegom;2021;2
30567936;Mannen;93 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;2
30567937;Mannen;93 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;5
30568106;Mannen;93 jaar;Gehuwd;GM0537;Katwijk;2020;9
30568107;Mannen;93 jaar;Gehuwd;GM0537;Katwijk;2021;2
30569160;Mannen;93 jaar;Gehuwd;GM0546;Leiden;2020;9
30569161;Mannen;93 jaar;Gehuwd;GM0546;Leiden;2021;7
30569194;Mannen;93 jaar;Gehuwd;GM0547;Leiderdorp;2020;3
30569195;Mannen;93 jaar;Gehuwd;GM0547;Leiderdorp;2021;2
30569262;Mannen;93 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;12
30569263;Mannen;93 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;13
30569874;Mannen;93 jaar;Gehuwd;GM0553;Lisse;2020;4
30569875;Mannen;93 jaar;Gehuwd;GM0553;Lisse;2021;3
